unique_id,position_title,department,base_salary,gender,employment_status,hire_date,job_date
12850,SENIOR POLICE OFFICER,Houston Police Department-HPD,,Male,Active,1984-02-20,2004-07-31
12860,EQUIPMENT WORKER,Public Works & Engineering-PWE,33613,Female,Active,1998-11-30,2012-03-03
12870,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1990-01-22,2002-08-03
12880,POLICE SERGEANT,Houston Police Department-HPD,77076,Male,Active,2000-02-21,2008-03-13
12890,SENIOR POLICE OFFICER,Houston Police Department-HPD,,Female,Active,1979-09-10,2002-01-05
12900,UTILITY WORKER,Public Works & Engineering-PWE,32635,Male,Active,1996-02-05,2004-08-21
12910,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2008-12-01,2012-05-26
12920,FIELD SUPERVISOR,Public Works & Engineering-PWE,45989,Male,Active,1991-10-07,2014-08-02
12930,POLICE LIEUTENANT,Houston Police Department-HPD,91181,Male,Active,1986-03-13,1997-05-17
12940,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1983-05-16,2002-01-05
12950,CAPTAIN,Houston Fire Department (HFD),,Male,Inactive,1982-03-08,2002-03-30
12960,POLICE OFFICER,Houston Police Department-HPD,47650,Male,Active,2012-06-25,2013-06-25
12970,FIRE FIGHTER,Houston Fire Department (HFD),52644,Male,Active,2007-05-21,2008-11-15
12980,SENIOR INVENTORY MANAGEMENT CLERK,Public Works & Engineering-PWE,37357,Female,Active,1993-10-02,2011-07-23
12990,"SENIOR PUBLIC HEALTH DENTIST,DDS",Health & Human Services,,Female,Active,2004-02-05,2004-02-05
13000,POLICE OFFICER,Houston Police Department-HPD,50621,Male,Active,2011-03-21,2012-03-31
13010,EQUIPMENT WORKER,Public Works & Engineering-PWE,39021,Male,Active,1997-11-07,2004-09-18
13020,CUSTOMER SERVICE REPRESENTATIVE II,Municipal Courts Department,41621,Female,Active,1993-09-07,2007-05-19
13030,POLICE SERGEANT,Houston Police Department-HPD,77076,Male,Active,2000-11-06,2014-03-06
13040,UTILITY WORKER,Public Works & Engineering-PWE,40810,Male,Active,1996-04-01,2004-08-21
13050,UTILITY WORKER,Public Works & Engineering-PWE,30160,Male,Active,1993-11-27,2011-07-02
13060,SECURITY OFFICER,Houston Airport System (HAS),29286,Female,Active,2014-04-07,2014-04-07
13070,AIRPORT OPERATIONS ASSISTANT,Houston Airport System (HAS),33176,Male,Active,2008-01-28,2008-01-28
13080,POLICE OFFICER,Houston Police Department-HPD,47650,Male,Active,2013-02-04,2014-02-04
13090,POLICE SERGEANT,Houston Police Department-HPD,,Male,Active,1982-02-08,2015-04-11
13100,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1984-05-29,2003-08-30
13110,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Female,Active,1993-06-09,2007-05-05
13120,SENIOR BUYER,Houston Police Department-HPD,50190,Female,Active,1991-04-01,2006-04-22
13130,"FIRE FIGHTER,PROBATIONARY",Houston Fire Department (HFD),40170,Male,Active,2015-06-22,2015-09-24
13140,SENIOR EVIDENCE TECHNICIAN,Houston Police Department-HPD,41059,Male,Active,1997-04-30,2008-11-01
13150,FIRE FIGHTER TRAINEE,Houston Fire Department (HFD),28024,Male,Active,2016-03-28,2016-03-28
13160,POLICE SERGEANT,Houston Police Department-HPD,81239,Male,Active,1979-04-23,1993-05-01
13170,CUSTOMER SERVICE REPRESENTATIVE III,Public Works & Engineering-PWE,36629,Female,Active,2009-09-14,2015-04-25
13180,POLICE OFFICER,Houston Police Department-HPD,50621,Male,Active,2011-03-21,2012-03-21
13190,EQUIPMENT OPERATOR II,Houston Airport System (HAS),38730,Male,Active,2005-02-22,2007-04-21
13200,SYSTEMS ACCOUNTANT III,Houston Airport System (HAS),89416,Female,Active,2007-06-18,2011-10-15
13210,ADMINISTRATIVE ASSISTANT,Houston Police Department-HPD,36920,Female,Active,1992-04-20,2009-02-07
13220,"FIRE FIGHTER,PROBATIONARY",Houston Fire Department (HFD),40170,Male,Active,2015-03-16,2015-10-29
13230,POLICE OFFICER,Houston Police Department-HPD,60347,Male,Active,2005-06-04,2007-01-23
13240,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Female,Active,1996-07-29,2009-04-04
13250,INSPECTOR,Public Works & Engineering-PWE,60715,Male,Active,2007-03-05,2007-03-05
13260,POLICE OFFICER,Houston Police Department-HPD,60347,Male,Active,2006-01-23,2007-01-23
13270,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2006-05-22,2007-05-22
13280,SENIOR REFUSE TRUCK DRIVER,Solid Waste Management,32968,Male,Active,2009-11-16,2009-11-16
13290,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1997-05-27,2012-09-29
13300,SENIOR CONTRACT COMPLIANCE OFFICER,Houston Airport System (HAS),53518,Female,Active,2008-04-28,2013-05-25
13310,SENIOR CAPTAIN,Houston Fire Department (HFD),74270,Male,Active,2000-03-21,2012-04-17
13320,FIRE FIGHTER,Houston Fire Department (HFD),61921,Male,Active,2010-06-14,2015-04-26
13330,SENIOR POLICE OFFICER,Houston Police Department-HPD,,Male,Active,1984-05-29,2002-08-03
13340,INSPECTOR,Housing and Community Devp.,,Male,Active,2014-09-15,2014-09-15
13350,SUPERVISING ENGINEER,Public Works & Engineering-PWE,98748,Male,Active,1984-04-23,2001-01-27
13360,SYSTEMS ACCOUNTANT II,Houston Airport System (HAS),73635,Female,Active,2000-11-21,2011-01-08
13370,FIRE FIGHTER,Houston Fire Department (HFD),45791,Male,Active,2013-10-12,2015-01-12
13380,SENIOR CLAIMS COORDINATOR,Human Resources Dept.,47724,Female,Active,2006-01-31,2012-03-03
13390,SENIOR SIDELOADER OPERATOR,Solid Waste Management,35630,Male,Active,2014-10-13,2014-10-13
13400,SENIOR DATA ENTRY OPERATOR,Public Works & Engineering-PWE,29453,Female,Active,2007-10-22,2007-10-22
13410,POLICE OFFICER,Houston Police Department-HPD,50621,Female,Active,2010-05-24,2011-05-24
13420,FIRE FIGHTER,Houston Fire Department (HFD),51194,Male,Active,2010-10-18,2012-01-18
13430,ADMINISTRATIVE ASSISTANT,Admn. & Regulatory Affairs,43139,Female,Active,2013-10-07,2014-06-21
13440,POLICE OFFICER,Houston Police Department-HPD,50621,Male,Active,2011-03-21,2012-03-21
13450,INSPECTOR,Public Works & Engineering-PWE,53123,Male,Active,2011-01-10,2011-01-10
13460,"FIRE FIGHTER,PROBATIONARY",Houston Fire Department (HFD),40170,Male,Active,2016-01-04,2016-04-07
13470,POLICE OFFICER,Houston Police Department-HPD,45279,Male,Active,2013-10-14,2014-10-14
13480,CUSTODIAN,General Services Department,26125,Male,Active,2013-01-22,2013-01-22
13490,PROJECT TECHNICIAN III,Public Works & Engineering-PWE,43867,Female,Active,2006-05-22,2008-07-26
13500,"POLICE OFFICER,PROBATIONARY",Houston Police Department-HPD,42000,Male,Active,2015-10-12,2016-04-27
13510,EQUIPMENT WORKER,Public Works & Engineering-PWE,35318,Male,Active,1993-05-01,2012-09-15
13520,SEMI-SKILLED LABORER,Parks & Recreation,26125,Male,Active,2008-06-16,2013-06-22
13530,CAPTAIN,Houston Fire Department (HFD),70181,Male,Active,1996-06-17,2004-07-17
13540,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1996-07-29,2009-02-21
13550,SECURITY OFFICER INVESTIGATOR,Public Works & Engineering-PWE,34382,Male,Active,2015-03-30,2015-03-30
13560,MAINTENANCE MECHANIC III,Houston Fire Department (HFD),37918,Male,Active,1995-08-31,1999-12-11
13570,COMMUNICATIONS CAPTAIN,Houston Fire Department (HFD),66523,Male,Active,1999-11-15,2008-07-15
13580,MANAGEMENT ANALYST IV,Health & Human Services,70864,Male,Active,2005-09-12,2011-10-15
13590,UTILITY WORKER,Public Works & Engineering-PWE,36754,Female,Active,1992-02-17,2004-08-21
13600,FIRE FIGHTER,Houston Fire Department (HFD),52644,Male,Active,2007-06-18,2008-12-13
13610,ASSISTANT PUBLIC WORKS OPERATIONS MANAGE,Public Works & Engineering-PWE,78728,Female,Active,1981-01-05,2004-11-13
13620,STAFF EPIDEMIOLOGIST,Health & Human Services,60082,Male,Active,2015-05-11,2016-02-13
13630,ENGINEER/OPERATOR,Houston Fire Department (HFD),61921,Male,Active,2010-06-14,2014-10-10
13640,AIRPORT COMMUNICATIONS OPERATOR,Houston Airport System (HAS),33717,Female,Active,2016-02-01,2016-02-01
13650,SENIOR CAPTAIN,Houston Fire Department (HFD),78355,Male,Active,1998-01-12,2015-08-08
13660,FINGERPRINT TECHNICIAN SUPERVISOR,Houston Police Department-HPD,55016,Female,Active,1985-12-02,1991-11-23
13670,POLICE LIEUTENANT,Houston Police Department-HPD,86534,Male,Active,2003-06-09,2013-01-17
13680,REGULATORY INVESTIGATOR,Admn. & Regulatory Affairs,29557,Male,Active,2015-06-22,2015-06-22
13690,CODE ENFORCEMENT OFFICER II,Dept of Neighborhoods (DON),43742,Male,Active,2009-06-23,2011-10-01
13700,INSPECTOR,Public Works & Engineering-PWE,51563,Male,Active,2016-05-23,2016-05-23
13710,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2009-03-09,2010-03-09
13720,RECREATION ASSISTANT,Parks & Recreation,,Male,Active,2014-12-01,2014-12-01
13730,MANAGING ENGINEER,Public Works & Engineering-PWE,113930,Male,Active,2005-02-07,2009-09-05
13740,POLICE OFFICER,Houston Police Department-HPD,47650,Male,Active,2012-06-25,2013-06-25
13750,SENIOR CUSTOMER SERVICE CLERK,Library,31034,Male,Active,2008-07-28,2014-11-22
13760,ENGINEER/OPERATOR,Houston Fire Department (HFD),63166,Male,Active,1983-01-24,1991-05-25
13770,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1992-04-27,2004-11-06
13780,ELECTRICAL SUPERVISOR,Public Works & Engineering-PWE,67038,Male,Active,2006-09-18,2016-02-13
13790,EQUIPMENT WORKER,Public Works & Engineering-PWE,33613,Female,Active,2001-04-09,2010-12-11
13800,SEMI-SKILLED LABORER,Houston Airport System (HAS),28579,Female,Active,2012-03-19,2012-03-19
13810,SENIOR POLICE OFFICER,Houston Police Department-HPD,61643,Male,Active,2000-11-06,2015-11-07
13820,ENGINEER/OPERATOR,Houston Fire Department (HFD),61921,Male,Active,2007-01-02,2014-09-10
13830,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1972-11-13,2002-01-05
13840,FIRE FIGHTER,Houston Fire Department (HFD),,Male,Active,1982-11-15,2015-09-13
13850,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1996-05-28,2008-11-29
13860,CAPTAIN,Houston Fire Department (HFD),,Male,Inactive,1980-08-25,2002-02-02
13870,INVENTORY MANAGEMENT SUPERVISOR,Houston Fire Department (HFD),40165,Male,Active,2013-08-31,2013-08-31
13880,ENGINEER/OPERATOR,Houston Fire Department (HFD),61921,Male,Active,2007-01-02,2014-05-01
13890,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Female,Active,1989-10-05,2002-05-11
13900,SYSTEMS ACCOUNTANT IV,Houston Information Tech Svcs,94470,Male,Active,2004-11-30,2007-08-25
13910,SENIOR CAPTAIN,Houston Fire Department (HFD),78355,Male,Active,1982-02-08,2009-12-23
13920,POLICE OFFICER,Houston Police Department-HPD,47650,Male,Active,2013-02-04,2014-02-04
13930,ADMINISTRATIVE SPECIALIST,Housing and Community Devp.,52040,Female,Active,2004-11-15,2008-06-14
13940,DATA ENTRY OPERATOR,Houston Police Department-HPD,27414,Male,Active,2000-04-17,2000-04-17
13950,ENGINEER/OPERATOR,Houston Fire Department (HFD),62540,Male,Active,2003-11-10,2011-03-16
13960,CUSTOMER SERVICE CLERK,Library,,Female,Active,2014-04-14,2014-04-14
13970,SENIOR INSPECTOR,Housing and Community Devp.,66830,Male,Active,2015-09-14,2015-09-14
13980,POLICE OFFICER,Houston Police Department-HPD,60347,Male,Active,2006-01-23,2007-01-23
13990,ENGINEER/OPERATOR,Houston Fire Department (HFD),63166,Male,Active,1994-04-11,2006-02-25
14000,POLICE SERVICE OFFICER,Houston Police Department-HPD,31907,Male,Active,2011-09-06,2013-04-27
14010,ADMINISTRATIVE ASSOCIATE,Houston Police Department-HPD,30618,Female,Active,2015-10-26,2015-10-26
14020,FIRE FIGHTER,Houston Fire Department (HFD),48190,Male,Active,2011-08-22,2012-11-22
14030,FIRE FIGHTER TRAINEE,Houston Fire Department (HFD),28024,Male,Active,2015-10-26,2015-10-26
14040,CUSTOMER SERVICE REPRESENTATIVE II,Public Works & Engineering-PWE,33488,Female,Active,2003-09-08,2015-09-26
14050,SENIOR PARALEGAL,Housing and Community Devp.,60237,Female,Active,1999-08-24,2008-07-01
14060,POLICE OFFICER,Houston Police Department-HPD,47650,Male,Active,2011-05-23,2012-05-23
14070,FIRE FIGHTER TRAINEE,Houston Fire Department (HFD),28024,Male,Active,2015-10-26,2015-10-26
14080,POLICE SERGEANT,Houston Police Department-HPD,81239,Male,Active,1985-01-07,1992-07-01
14090,TECHNICAL HARDWARE ANALYST II,Public Works & Engineering-PWE,50606,Male,Active,2007-11-26,2013-08-17
14100,POLICE OFFICER,Houston Police Department-HPD,47650,Male,Active,2012-04-16,2013-04-16
14110,INSPECTOR FIRE,Houston Fire Department (HFD),70181,Male,Active,1986-03-03,2011-11-03
14120,POLICE OFFICER,Houston Police Department-HPD,47650,Male,Active,2013-02-04,2014-02-04
14130,GRADUATE ENGINEER,Public Works & Engineering-PWE,54122,Female,Active,2016-02-01,2016-02-01
14140,SENIOR POLICE OFFICER,Houston Police Department-HPD,,Female,Active,1981-06-15,2016-04-23
14150,ADMINISTRATIVE ASSISTANT,City Controller's Office,55536,Female,Active,2006-01-07,2006-01-07
14160,EMS EDUCATOR COORDINATOR,Houston Fire Department (HFD),71174,Male,Active,2005-11-21,2005-11-21
14170,CUSTOMER SERVICE REPRESENTATIVE II,Public Works & Engineering-PWE,33488,Female,Active,2006-10-30,2008-09-20
14180,CUSTOMER SERVICE CLERK,Human Resources Dept.,28288,Female,Active,2008-09-02,2011-07-09
14190,MANAGEMENT ANALYST II,Public Works & Engineering-PWE,44575,Female,Active,2008-11-03,2015-05-09
14200,AQUATIC CENTER SUPERVISOR,Parks & Recreation,,Male,Active,2016-05-21,2016-05-21
14210,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1981-09-21,2002-03-02
14220,SENIOR HUMAN RESOURCES GENERALIST,Human Resources Dept.,53970,Male,Active,2006-08-28,2011-01-22
14230,CUSTOMER SERVICE REPRESENTATIVE I,Admn. & Regulatory Affairs,33550,Female,Active,2012-06-05,2015-08-01
14240,POLICE OFFICER,Houston Police Department-HPD,60347,Female,Active,2005-07-11,2012-04-28
14250,CAPTAIN,Houston Fire Department (HFD),66523,Male,Active,2000-03-21,2013-08-19
14260,CRIMINAL INTELLIGENCE ANALYST,Houston Police Department-HPD,53186,Female,Active,2008-10-04,2015-10-24
14270,ENGINEER/OPERATOR,Houston Fire Department (HFD),63166,Male,Active,1998-06-29,2004-09-25
14280,CUSTOMER SERVICE REPRESENTATIVE II,Public Works & Engineering-PWE,38418,Male,Active,1992-10-12,2009-05-02
14290,POLICE OFFICER,Houston Police Department-HPD,47650,Male,Active,2013-02-04,2014-02-04
14300,SENIOR SIDELOADER OPERATOR,Solid Waste Management,37482,Male,Active,2003-08-11,2013-10-26
14310,FIRE FIGHTER,Houston Fire Department (HFD),45791,Male,Active,2013-10-12,2015-01-12
14320,CHEMIST III,Public Works & Engineering-PWE,58816,Male,Active,1988-03-23,1990-11-03
14330,SEMI-SKILLED LABORER,Houston Airport System (HAS),33301,Male,Active,1984-02-06,2002-09-21
14340,SEMI-SKILLED LABORER,Parks & Recreation,26125,Male,Active,2014-10-20,2015-08-29
14350,ENGINEER/OPERATOR,Houston Fire Department (HFD),62540,Male,Active,2004-11-08,2014-05-03
14360,CUSTOMER SERVICE REPRESENTATIVE I,Public Works & Engineering-PWE,30347,Female,Active,2014-09-02,2014-09-02
14370,ADMINISTRATIVE ASSISTANT,Dept of Neighborhoods (DON),47570,Female,Active,2004-06-14,2011-09-03
14380,"BUREAU CHIEF,PUBLIC HEALTH",Health & Human Services,103270,Female,Active,1985-10-30,2015-12-05
14390,SENIOR STAFF ANALYST,Finance,91951,Male,Active,1989-06-27,2008-01-26
14400,ANIMAL ENFORCEMENT OFFICER TRAINEE,Admn. & Regulatory Affairs,36400,Male,Active,2016-05-10,2016-05-10
14410,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1993-04-12,2012-01-07
14420,SANITARIAN II,Health & Human Services,47050,Male,Active,1991-04-22,2011-06-25
14430,INVESTIGATOR,Houston Fire Department (HFD),70181,Male,Active,1994-04-11,2006-06-03
14440,MECHANIC I,Fleet Management Department,32406,Male,Active,2007-11-05,2007-11-05
14450,CAPTAIN,Houston Fire Department (HFD),66523,Male,Active,2003-09-15,2011-06-09
14460,CUSTODIAN,Parks & Recreation,26125,Male,Active,1990-11-13,1990-11-13
14470,LABORER,Houston Airport System (HAS),26125,Female,Active,2004-11-09,2004-11-09
14480,INFRASTRUCTURE ASSESSMENT TECHNICIAN I,Public Works & Engineering-PWE,27102,Male,Active,2009-04-20,2015-04-25
14490,ENGINEER/OPERATOR,Houston Fire Department (HFD),62540,Male,Active,2004-08-03,2011-09-09
14500,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1992-10-19,2005-01-01
14510,SENIOR POLICE OFFICER,Houston Police Department-HPD,61643,Female,Active,2001-12-03,2014-01-04
14520,MAINTENANCE MECHANIC III,Houston Airport System (HAS),39125,Male,Active,2016-04-25,2016-04-25
14530,MAINTENANCE MECHANIC III,Houston Airport System (HAS),39125,Male,Active,2010-11-15,2012-10-13
14540,FIRE FIGHTER,Houston Fire Department (HFD),48190,Male,Active,2012-09-04,2013-12-04
14550,EQUIPMENT OPERATOR III,Solid Waste Management,37814,Male,Active,2006-11-06,2006-11-06
14560,ELECTRICIAN,Public Works & Engineering-PWE,43514,Male,Active,2012-08-20,2012-08-20
14570,CUSTOMER SERVICE REPRESENTATIVE III,Public Works & Engineering-PWE,35485,Female,Active,2012-11-26,2016-04-09
14580,SENIOR DISPATCHER,Parks & Recreation,29682,Female,Active,2008-09-03,2008-09-03
14590,POLICE OFFICER,Houston Police Department-HPD,55461,Female,Active,2008-08-18,2011-03-30
14600,STAFF ANALYST,Houston Airport System (HAS),73065,Male,Active,2002-03-05,2015-03-14
14610,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Female,Active,1995-08-28,2008-03-08
14620,AIRPORT OPERATIONS SPECIALIST,Houston Airport System (HAS),49275,Male,Active,2003-11-14,2007-12-29
14630,INSPECTOR,Public Works & Engineering-PWE,49691,Male,Active,2010-12-13,2010-12-13
14640,ADMINISTRATIVE ASSISTANT,Public Works & Engineering-PWE,39208,Female,Active,1996-12-09,1999-03-13
14650,SECURITY OFFICER,Houston Airport System (HAS),29286,Male,Active,1997-10-14,2011-07-09
14660,PARK MAINTENANCE AIDE,Parks & Recreation,,Male,Active,2015-11-09,2015-11-09
14670,DISTRICT CHIEF,Houston Fire Department (HFD),89590,Male,Active,1968-11-25,2004-10-09
14680,POLICE OFFICER,Houston Police Department-HPD,52514,Male,Active,2010-03-29,2011-03-29
14690,FIRE FIGHTER,Houston Fire Department (HFD),55437,Male,Active,2003-11-10,2004-11-20
14700,DIVISION MANAGER,Parks & Recreation,85055,Male,Active,1997-06-10,2013-04-13
14710,SENIOR POLICE OFFICER,Houston Police Department-HPD,61643,Male,Active,2000-02-21,2015-03-14
14720,ENGINEER/OPERATOR,Houston Fire Department (HFD),62540,Male,Active,2005-03-08,2014-09-11
14730,AIRPORT BUSINESS DEVELOPMENT COORDINATOR,Houston Airport System (HAS),96325,Male,Active,2012-06-11,2012-06-11
14740,CUSTOMER SERVICE REPRESENTATIVE III,Public Works & Engineering-PWE,35485,Female,Active,2015-04-13,2015-04-13
14750,SENIOR POLICE OFFICER,Houston Police Department-HPD,66614,Male,Active,1991-05-13,2003-11-08
14760,MICROBIOLOGIST I,Health & Human Services,33821,Female,Active,2015-07-13,2015-07-13
14770,ADMINISTRATIVE COORDINATOR,Public Works & Engineering-PWE,60248,Female,Active,2001-01-16,2004-04-03
14780,EQUIPMENT WORKER,Public Works & Engineering-PWE,33987,Male,Active,2011-10-03,2012-03-03
14790,ADMINISTRATIVE ASSISTANT,Houston Fire Department (HFD),41995,Female,Active,2014-05-24,2016-02-13
14800,WATER SERVICE INSPECTOR I,Public Works & Engineering-PWE,32240,Male,Active,2016-05-23,2016-05-23
14810,CUSTODIAN,General Services Department,26125,Male,Active,2012-10-17,2012-10-17
14820,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2006-05-22,2007-05-22
14830,POLICE OFFICER,Houston Police Department-HPD,55461,Male,Active,2007-08-13,2008-08-13
14840,POLICE OFFICER,Houston Police Department-HPD,60347,Male,Active,2006-12-04,2007-12-04
14850,SENIOR STAFF ANALYST (EXECUTIVE LEVEL),Parks & Recreation,83916,Female,Active,1999-07-26,2013-08-31
14860,CODE ENFORCEMENT OFFICER II,Dept of Neighborhoods (DON),43742,Male,Active,1993-03-01,2011-09-03
14870,MAINTENANCE MECHANIC III,Houston Airport System (HAS),39125,Female,Active,2007-12-19,2010-12-07
14880,SENIOR PROCUREMENT SPECIALIST,Houston Airport System (HAS),77535,Male,Active,1994-08-01,2003-04-19
14890,EXECUTIVE OFFICE ASSISTANT,Houston Fire Department (HFD),43014,Female,Active,1995-06-22,2007-02-24
14900,CAPTAIN,Houston Fire Department (HFD),70181,Male,Active,1996-11-18,2005-12-31
14910,SENIOR UTILITY MECHANIC,Public Works & Engineering-PWE,36130,Male,Active,2014-06-09,2016-04-09
